YEAR,MO,DY,HR,IRRADIATION
2020,8,13,15,550.64
2020,8,13,16,384.12
2020,8,13,17,246.34
2020,8,13,18,96.59
2020,8,13,19,8.85
2020,8,13,20,0.0
2020,8,13,21,0.0
2020,8,13,22,0.0
2020,8,13,23,0.0
2020,8,14,0,0.0
2020,8,14,1,0.0
2020,8,14,2,0.0
2020,8,14,3,0.0
2020,8,14,4,0.0
2020,8,14,5,12.76
2020,8,14,6,128.46
2020,8,14,7,299.86
2020,8,14,8,482.45
2020,8,14,9,636.63
2020,8,14,10,705.66
2020,8,14,11,795.97
2020,8,14,12,734.34
2020,8,14,13,664.59
2020,8,14,14,606.44
2020,8,14,15,490.72
2020,8,14,16,341.91
2020,8,14,17,193.47
2020,8,14,18,67.99
2020,8,14,19,6.85
2020,8,14,20,0.0
2020,8,14,21,0.0
2020,8,14,22,0.0
2020,8,14,23,0.0
2020,8,15,0,0.0
2020,8,15,1,0.0
2020,8,15,2,0.0
2020,8,15,3,0.0
2020,8,15,4,0.0
2020,8,15,5,8.03
2020,8,15,6,52.98
2020,8,15,7,75.9
2020,8,15,8,138.83
2020,8,15,9,186.7
2020,8,15,10,205.55
2020,8,15,11,288.66
2020,8,15,12,441.3
2020,8,15,13,424.1
2020,8,15,14,370.63
2020,8,15,15,216.5
2020,8,15,16,148.79
2020,8,15,17,100.27
2020,8,15,18,31.1
2020,8,15,19,5.35
2020,8,15,20,0.0
2020,8,15,21,0.0
2020,8,15,22,0.0
2020,8,15,23,0.0
2020,8,16,0,0.0
2020,8,16,1,0.0
2020,8,16,2,0.0
2020,8,16,3,0.0
2020,8,16,4,0.0
2020,8,16,5,8.09
2020,8,16,6,59.95
2020,8,16,7,138.98
2020,8,16,8,241.02
2020,8,16,9,336.23
2020,8,16,10,433.15
2020,8,16,11,426.7
2020,8,16,12,518.16
2020,8,16,13,502.76
2020,8,16,14,530.15
2020,8,16,15,377.44
2020,8,16,16,256.13
2020,8,16,17,146.96
2020,8,16,18,47.62
2020,8,16,19,6.0
2020,8,16,20,0.0
2020,8,16,21,0.0
2020,8,16,22,0.0
2020,8,16,23,0.0
2020,8,17,0,0.0
2020,8,17,1,0.0
2020,8,17,2,0.0
2020,8,17,3,0.0
2020,8,17,4,0.0
2020,8,17,5,8.3
2020,8,17,6,89.53
2020,8,17,7,204.05
2020,8,17,8,341.23
2020,8,17,9,478.18
2020,8,17,10,555.39
2020,8,17,11,567.66
2020,8,17,12,665.16
2020,8,17,13,643.77
2020,8,17,14,626.09
2020,8,17,15,460.09
2020,8,17,16,334.02
2020,8,17,17,203.7
2020,8,17,18,82.0
2020,8,17,19,7.32
2020,8,17,20,0.0
2020,8,17,21,0.0
2020,8,17,22,0.0
2020,8,17,23,0.0
2020,8,18,0,0.0
2020,8,18,1,0.0
2020,8,18,2,0.0
2020,8,18,3,0.0
2020,8,18,4,0.0
2020,8,18,5,9.57
2020,8,18,6,114.96
2020,8,18,7,286.91
2020,8,18,8,461.79
2020,8,18,9,622.85
2020,8,18,10,739.02
2020,8,18,11,759.92
2020,8,18,12,800.41
2020,8,18,13,724.11
2020,8,18,14,643.31
2020,8,18,15,569.43
2020,8,18,16,421.8
2020,8,18,17,237.52
2020,8,18,18,84.84
2020,8,18,19,0.0
2020,8,18,20,0.0
2020,8,18,21,0.0
2020,8,18,22,0.0
2020,8,18,23,0.0
2020,8,19,0,0.0
2020,8,19,1,0.0
2020,8,19,2,0.0
2020,8,19,3,0.0
2020,8,19,4,0.0
2020,8,19,5,7.38
2020,8,19,6,53.92
2020,8,19,7,126.21
2020,8,19,8,202.77
2020,8,19,9,269.02
2020,8,19,10,282.93
2020,8,19,11,377.91
2020,8,19,12,336.74
2020,8,19,13,310.25
2020,8,19,14,269.54
2020,8,19,15,220.3
2020,8,19,16,157.29
2020,8,19,17,64.04
2020,8,19,18,13.62
2020,8,19,19,0.0
2020,8,19,20,0.0
2020,8,19,21,0.0
2020,8,19,22,0.0
2020,8,19,23,0.0
2020,8,20,0,0.0
2020,8,20,1,0.0
2020,8,20,2,0.0
2020,8,20,3,0.0
2020,8,20,4,0.0
2020,8,20,5,6.53
2020,8,20,6,40.73
2020,8,20,7,81.25
2020,8,20,8,144.79
2020,8,20,9,168.4
2020,8,20,10,277.28
2020,8,20,11,344.73
2020,8,20,12,451.9
2020,8,20,13,451.09
2020,8,20,14,365.34
2020,8,20,15,305.45
2020,8,20,16,247.16
2020,8,20,17,129.77
2020,8,20,18,39.61
2020,8,20,19,0.0
2020,8,20,20,0.0
2020,8,20,21,0.0
2020,8,20,22,0.0
2020,8,20,23,0.0
2020,8,21,0,0.0
2020,8,21,1,0.0
2020,8,21,2,0.0
2020,8,21,3,0.0
2020,8,21,4,0.0
2020,8,21,5,7.1
2020,8,21,6,87.11
2020,8,21,7,210.25
2020,8,21,8,371.29
2020,8,21,9,507.08
2020,8,21,10,654.45
2020,8,21,11,687.3
2020,8,21,12,712.95
2020,8,21,13,748.69
2020,8,21,14,648.52
2020,8,21,15,550.71
2020,8,21,16,397.2
2020,8,21,17,233.55
2020,8,21,18,77.27
2020,8,21,19,0.0
2020,8,21,20,0.0
2020,8,21,21,0.0
2020,8,21,22,0.0
2020,8,21,23,0.0
2020,8,22,0,0.0
2020,8,22,1,0.0
2020,8,22,2,0.0
2020,8,22,3,0.0
2020,8,22,4,0.0
2020,8,22,5,7.24
2020,8,22,6,100.18
2020,8,22,7,264.66
2020,8,22,8,439.38
2020,8,22,9,602.4
2020,8,22,10,716.57
2020,8,22,11,745.29
2020,8,22,12,794.3
2020,8,22,13,737.04
2020,8,22,14,687.8
2020,8,22,15,561.42
2020,8,22,16,410.53
2020,8,22,17,235.84
2020,8,22,18,75.19
2020,8,22,19,0.0
2020,8,22,20,0.0
2020,8,22,21,0.0
2020,8,22,22,0.0
2020,8,22,23,0.0
2020,8,23,0,0.0
2020,8,23,1,0.0
2020,8,23,2,0.0
2020,8,23,3,0.0
2020,8,23,4,0.0
2020,8,23,5,7.1
2020,8,23,6,91.7
2020,8,23,7,251.9
2020,8,23,8,423.27
2020,8,23,9,577.59
2020,8,23,10,694.8
2020,8,23,11,763.15
2020,8,23,12,817.27
2020,8,23,13,733.58
2020,8,23,14,649.8
2020,8,23,15,518.1
2020,8,23,16,365.65
2020,8,23,17,204.77
2020,8,23,18,58.34
2020,8,23,19,0.0
2020,8,23,20,0.0
2020,8,23,21,0.0
2020,8,23,22,0.0
2020,8,23,23,0.0
2020,8,24,0,0.0
2020,8,24,1,0.0
2020,8,24,2,0.0
2020,8,24,3,0.0
2020,8,24,4,0.0
2020,8,24,5,6.85
2020,8,24,6,77.9
2020,8,24,7,234.74
2020,8,24,8,368.59
2020,8,24,9,520.92
2020,8,24,10,591.8
2020,8,24,11,631.11
2020,8,24,12,621.03
2020,8,24,13,530.77
2020,8,24,14,405.97
2020,8,24,15,307.2
2020,8,24,16,218.91
2020,8,24,17,120.44
2020,8,24,18,35.52
2020,8,24,19,0.0
2020,8,24,20,0.0
2020,8,24,21,0.0
2020,8,24,22,0.0
2020,8,24,23,0.0
2020,8,25,0,0.0
2020,8,25,1,0.0
2020,8,25,2,0.0
2020,8,25,3,0.0
2020,8,25,4,0.0
2020,8,25,5,0.0
2020,8,25,6,68.44
2020,8,25,7,146.71
2020,8,25,8,252.17
2020,8,25,9,355.22
2020,8,25,10,509.34
2020,8,25,11,459.71
2020,8,25,12,473.85
2020,8,25,13,389.01
2020,8,25,14,81.38
2020,8,25,15,84.66
2020,8,25,16,108.09
2020,8,25,17,62.3
2020,8,25,18,18.04
2020,8,25,19,0.0
2020,8,25,20,0.0
2020,8,25,21,0.0
2020,8,25,22,0.0
2020,8,25,23,0.0
2020,8,26,0,0.0
2020,8,26,1,0.0
2020,8,26,2,0.0
2020,8,26,3,0.0
2020,8,26,4,0.0
2020,8,26,5,0.0
2020,8,26,6,77.58
2020,8,26,7,193.34
2020,8,26,8,328.14
2020,8,26,9,479.66
2020,8,26,10,640.78
2020,8,26,11,634.48
2020,8,26,12,701.6
2020,8,26,13,670.73
2020,8,26,14,598.05
2020,8,26,15,483.05
2020,8,26,16,343.44
2020,8,26,17,189.35
2020,8,26,18,46.98
2020,8,26,19,0.0
2020,8,26,20,0.0
2020,8,26,21,0.0
2020,8,26,22,0.0
2020,8,26,23,0.0
2020,8,27,0,0.0
2020,8,27,1,0.0
2020,8,27,2,0.0
2020,8,27,3,0.0
2020,8,27,4,0.0
2020,8,27,5,0.0
2020,8,27,6,86.54
2020,8,27,7,249.8
2020,8,27,8,427.96
2020,8,27,9,590.51
2020,8,27,10,710.66
2020,8,27,11,743.93
2020,8,27,12,767.79
2020,8,27,13,791.47
2020,8,27,14,710.04
2020,8,27,15,583.89
2020,8,27,16,422.41
2020,8,27,17,230.49
2020,8,27,18,56.08
2020,8,27,19,0.0
2020,8,27,20,0.0
2020,8,27,21,0.0
2020,8,27,22,0.0
2020,8,27,23,0.0
2020,8,28,0,0.0
2020,8,28,1,0.0
2020,8,28,2,0.0
2020,8,28,3,0.0
2020,8,28,4,0.0
2020,8,28,5,0.0
2020,8,28,6,97.92
2020,8,28,7,270.14
2020,8,28,8,459.88
2020,8,28,9,622.96
2020,8,28,10,743.3
2020,8,28,11,812.22
2020,8,28,12,838.46
2020,8,28,13,794.45
2020,8,28,14,713.98
2020,8,28,15,570.98
2020,8,28,16,415.02
2020,8,28,17,232.47
2020,8,28,18,57.96
2020,8,28,19,0.0
2020,8,28,20,0.0
2020,8,28,21,0.0
2020,8,28,22,0.0
2020,8,28,23,0.0
2020,8,29,0,0.0
2020,8,29,1,0.0
2020,8,29,2,0.0
2020,8,29,3,0.0
2020,8,29,4,0.0
2020,8,29,5,0.0
2020,8,29,6,85.61
2020,8,29,7,254.24
2020,8,29,8,426.91
2020,8,29,9,581.96
2020,8,29,10,700.24
2020,8,29,11,747.54
2020,8,29,12,799.58
2020,8,29,13,765.55
2020,8,29,14,683.02
2020,8,29,15,555.34
2020,8,29,16,397.75
2020,8,29,17,216.4
2020,8,29,18,51.76
2020,8,29,19,0.0
2020,8,29,20,0.0
2020,8,29,21,0.0
2020,8,29,22,0.0
2020,8,29,23,0.0
2020,8,30,0,0.0
2020,8,30,1,0.0
2020,8,30,2,0.0
2020,8,30,3,0.0
2020,8,30,4,0.0
2020,8,30,5,0.0
2020,8,30,6,88.78
2020,8,30,7,265.46
2020,8,30,8,447.8
2020,8,30,9,608.69
2020,8,30,10,729.76
2020,8,30,11,628.17
2020,8,30,12,830.11
2020,8,30,13,795.68
2020,8,30,14,711.68
2020,8,30,15,580.62
2020,8,30,16,414.68
2020,8,30,17,224.65
2020,8,30,18,53.09
2020,8,30,19,0.0
2020,8,30,20,0.0
2020,8,30,21,0.0
2020,8,30,22,0.0
2020,8,30,23,0.0
2020,8,31,0,0.0
2020,8,31,1,0.0
2020,8,31,2,0.0
2020,8,31,3,0.0
2020,8,31,4,0.0
2020,8,31,5,0.0
2020,8,31,6,84.52
2020,8,31,7,252.91
2020,8,31,8,433.25
2020,8,31,9,589.95
2020,8,31,10,706.25
2020,8,31,11,772.81
2020,8,31,12,812.7
2020,8,31,13,772.79
2020,8,31,14,683.02
2020,8,31,15,557.72
2020,8,31,16,390.55
2020,8,31,17,208.71
2020,8,31,18,45.73
2020,8,31,19,0.0
2020,8,31,20,0.0
2020,8,31,21,0.0
2020,8,31,22,0.0
2020,8,31,23,0.0
2020,9,1,0,0.0
2020,9,1,1,0.0
2020,9,1,2,0.0
2020,9,1,3,0.0
2020,9,1,4,0.0
2020,9,1,5,0.0
2020,9,1,6,78.0
2020,9,1,7,254.61
2020,9,1,8,438.82
2020,9,1,9,597.04
2020,9,1,10,719.88
2020,9,1,11,779.61
2020,9,1,12,808.89
2020,9,1,13,774.35
2020,9,1,14,673.58
2020,9,1,15,551.69
2020,9,1,16,385.65
2020,9,1,17,188.45
2020,9,1,18,41.36
2020,9,1,19,0.0
2020,9,1,20,0.0
2020,9,1,21,0.0
2020,9,1,22,0.0
2020,9,1,23,0.0
2020,9,2,0,0.0
2020,9,2,1,0.0
2020,9,2,2,0.0
2020,9,2,3,0.0
2020,9,2,4,0.0
2020,9,2,5,0.0
2020,9,2,6,50.34
2020,9,2,7,155.88
2020,9,2,8,276.12
2020,9,2,9,397.31
2020,9,2,10,493.73
2020,9,2,11,569.72
2020,9,2,12,653.46
2020,9,2,13,610.19
2020,9,2,14,550.77
2020,9,2,15,422.83
2020,9,2,16,282.46
2020,9,2,17,141.32
2020,9,2,18,26.25
2020,9,2,19,0.0
2020,9,2,20,0.0
2020,9,2,21,0.0
2020,9,2,22,0.0
2020,9,2,23,0.0
2020,9,3,0,0.0
2020,9,3,1,0.0
2020,9,3,2,0.0
2020,9,3,3,0.0
2020,9,3,4,0.0
2020,9,3,5,0.0
2020,9,3,6,32.34
2020,9,3,7,70.94
2020,9,3,8,119.45
2020,9,3,9,190.6
2020,9,3,10,157.76
2020,9,3,11,163.31
2020,9,3,12,266.08
2020,9,3,13,171.34
2020,9,3,14,136.77
2020,9,3,15,171.6
2020,9,3,16,122.59
2020,9,3,17,57.26
2020,9,3,18,17.14
2020,9,3,19,0.0
2020,9,3,20,0.0
2020,9,3,21,0.0
2020,9,3,22,0.0
2020,9,3,23,0.0
2020,9,4,0,0.0
2020,9,4,1,0.0
2020,9,4,2,0.0
2020,9,4,3,0.0
2020,9,4,4,0.0
2020,9,4,5,0.0
2020,9,4,6,26.16
2020,9,4,7,123.4
2020,9,4,8,195.67
2020,9,4,9,262.87
2020,9,4,10,230.2
2020,9,4,11,409.84
2020,9,4,12,301.96
2020,9,4,13,384.74
2020,9,4,14,317.05
2020,9,4,15,306.82
2020,9,4,16,227.26
2020,9,4,17,118.15
2020,9,4,18,26.55
2020,9,4,19,0.0
2020,9,4,20,0.0
2020,9,4,21,0.0
2020,9,4,22,0.0
2020,9,4,23,0.0
2020,9,5,0,0.0
2020,9,5,1,0.0
2020,9,5,2,0.0
2020,9,5,3,0.0
2020,9,5,4,0.0
2020,9,5,5,0.0
2020,9,5,6,66.27
2020,9,5,7,225.69
2020,9,5,8,382.02
2020,9,5,9,554.16
2020,9,5,10,680.2
2020,9,5,11,734.66
2020,9,5,12,799.45
2020,9,5,13,750.63
2020,9,5,14,660.66
2020,9,5,15,515.7
2020,9,5,16,348.12
2020,9,5,17,179.05
2020,9,5,18,32.57
2020,9,5,19,0.0
2020,9,5,20,0.0
2020,9,5,21,0.0
2020,9,5,22,0.0
2020,9,5,23,0.0
2020,9,6,0,0.0
2020,9,6,1,0.0
2020,9,6,2,0.0
2020,9,6,3,0.0
2020,9,6,4,0.0
2020,9,6,5,0.0
2020,9,6,6,67.75
2020,9,6,7,237.05
2020,9,6,8,410.43
2020,9,6,9,570.96
2020,9,6,10,696.18
2020,9,6,11,766.27
2020,9,6,12,789.76
2020,9,6,13,750.75
2020,9,6,14,666.02
2020,9,6,15,534.38
2020,9,6,16,366.52
2020,9,6,17,184.41
2020,9,6,18,30.02
2020,9,6,19,0.0
2020,9,6,20,0.0
2020,9,6,21,0.0
2020,9,6,22,0.0
2020,9,6,23,0.0
2020,9,7,0,0.0
2020,9,7,1,0.0
2020,9,7,2,0.0
2020,9,7,3,0.0
2020,9,7,4,0.0
2020,9,7,5,0.0
2020,9,7,6,64.23
2020,9,7,7,235.07
2020,9,7,8,413.5
2020,9,7,9,570.28
2020,9,7,10,686.06
2020,9,7,11,757.47
2020,9,7,12,777.53
2020,9,7,13,733.87
2020,9,7,14,644.59
2020,9,7,15,515.0
2020,9,7,16,345.41
2020,9,7,17,169.33
2020,9,7,18,24.91
2020,9,7,19,0.0
2020,9,7,20,0.0
2020,9,7,21,0.0
2020,9,7,22,0.0
2020,9,7,23,0.0
2020,9,8,0,0.0
2020,9,8,1,0.0
2020,9,8,2,0.0
2020,9,8,3,0.0
2020,9,8,4,0.0
2020,9,8,5,0.0
2020,9,8,6,48.23
2020,9,8,7,194.71
2020,9,8,8,313.24
2020,9,8,9,414.68
2020,9,8,10,544.9
2020,9,8,11,523.41
2020,9,8,12,615.04
2020,9,8,13,412.55
2020,9,8,14,398.99
2020,9,8,15,310.31
2020,9,8,16,202.87
2020,9,8,17,96.77
2020,9,8,18,18.23
2020,9,8,19,0.0
2020,9,8,20,0.0
2020,9,8,21,0.0
2020,9,8,22,0.0
2020,9,8,23,0.0
2020,9,9,0,0.0
2020,9,9,1,0.0
2020,9,9,2,0.0
2020,9,9,3,0.0
2020,9,9,4,0.0
2020,9,9,5,0.0
2020,9,9,6,35.3
2020,9,9,7,174.99
2020,9,9,8,343.27
2020,9,9,9,514.93
2020,9,9,10,641.04
2020,9,9,11,698.97
2020,9,9,12,732.54
2020,9,9,13,694.27
2020,9,9,14,598.95
2020,9,9,15,466.09
2020,9,9,16,294.7
2020,9,9,17,139.3
2020,9,9,18,19.18
2020,9,9,19,0.0
2020,9,9,20,0.0
2020,9,9,21,0.0
2020,9,9,22,0.0
2020,9,9,23,0.0
2020,9,10,0,0.0
2020,9,10,1,0.0
2020,9,10,2,0.0
2020,9,10,3,0.0
2020,9,10,4,0.0
2020,9,10,5,0.0
2020,9,10,6,50.31
2020,9,10,7,209.19
2020,9,10,8,386.84
2020,9,10,9,541.02
2020,9,10,10,662.77
2020,9,10,11,642.12
2020,9,10,12,707.88
2020,9,10,13,600.16
2020,9,10,14,572.04
2020,9,10,15,430.34
2020,9,10,16,251.74
2020,9,10,17,113.05
2020,9,10,18,13.65
2020,9,10,19,0.0
2020,9,10,20,0.0
2020,9,10,21,0.0
2020,9,10,22,0.0
2020,9,10,23,0.0
2020,9,11,0,0.0
2020,9,11,1,0.0
2020,9,11,2,0.0
2020,9,11,3,0.0
2020,9,11,4,0.0
2020,9,11,5,0.0
2020,9,11,6,44.2
2020,9,11,7,162.41
2020,9,11,8,309.5
2020,9,11,9,453.95
2020,9,11,10,586.09
2020,9,11,11,576.12
2020,9,11,12,572.35
2020,9,11,13,623.3
2020,9,11,14,456.77
2020,9,11,15,391.12
2020,9,11,16,249.77
2020,9,11,17,112.61
2020,9,11,18,13.38
2020,9,11,19,0.0
2020,9,11,20,0.0
2020,9,11,21,0.0
2020,9,11,22,0.0
2020,9,11,23,0.0
2020,9,12,0,0.0
2020,9,12,1,0.0
2020,9,12,2,0.0
2020,9,12,3,0.0
2020,9,12,4,0.0
2020,9,12,5,0.0
2020,9,12,6,47.81
2020,9,12,7,194.75
2020,9,12,8,371.39
2020,9,12,9,526.14
2020,9,12,10,629.5
2020,9,12,11,638.8
2020,9,12,12,676.76
2020,9,12,13,579.21
2020,9,12,14,538.12
2020,9,12,15,395.75
2020,9,12,16,255.92
2020,9,12,17,113.52
2020,9,12,18,13.3
2020,9,12,19,0.0
2020,9,12,20,0.0
2020,9,12,21,0.0
2020,9,12,22,0.0
2020,9,12,23,0.0
2020,9,13,0,0.0
2020,9,13,1,0.0
2020,9,13,2,0.0
2020,9,13,3,0.0
2020,9,13,4,0.0
2020,9,13,5,0.0
2020,9,13,6,47.91
2020,9,13,7,219.89
2020,9,13,8,395.05
2020,9,13,9,551.07
2020,9,13,10,640.45
2020,9,13,11,708.4
2020,9,13,12,613.27
2020,9,13,13,623.21
2020,9,13,14,444.42
2020,9,13,15,395.66
2020,9,13,16,258.05
2020,9,13,17,112.02
2020,9,13,18,12.08
2020,9,13,19,0.0
2020,9,13,20,0.0
2020,9,13,21,0.0
2020,9,13,22,0.0
2020,9,13,23,0.0
2020,9,14,0,0.0
2020,9,14,1,0.0
2020,9,14,2,0.0
2020,9,14,3,0.0
2020,9,14,4,0.0
2020,9,14,5,0.0
2020,9,14,6,42.41
2020,9,14,7,196.86
2020,9,14,8,370.02
2020,9,14,9,525.44
2020,9,14,10,637.95
2020,9,14,11,686.61
2020,9,14,12,710.45
2020,9,14,13,620.09
2020,9,14,14,569.98
2020,9,14,15,441.51
2020,9,14,16,275.43
2020,9,14,17,118.51
2020,9,14,18,10.48
2020,9,14,19,0.0
2020,9,14,20,0.0
2020,9,14,21,0.0
2020,9,14,22,0.0
2020,9,14,23,0.0
2020,9,15,0,0.0
2020,9,15,1,0.0
2020,9,15,2,0.0
2020,9,15,3,0.0
2020,9,15,4,0.0
2020,9,15,5,0.0
2020,9,15,6,44.12
2020,9,15,7,208.16
2020,9,15,8,387.23
2020,9,15,9,544.51
2020,9,15,10,660.09
2020,9,15,11,727.73
2020,9,15,12,742.54
2020,9,15,13,699.61
2020,9,15,14,608.71
2020,9,15,15,472.27
2020,9,15,16,308.26
2020,9,15,17,128.67
2020,9,15,18,10.27
2020,9,15,19,0.0
2020,9,15,20,0.0
2020,9,15,21,0.0
2020,9,15,22,0.0
2020,9,15,23,0.0
2020,9,16,0,0.0
2020,9,16,1,0.0
2020,9,16,2,0.0
2020,9,16,3,0.0
2020,9,16,4,0.0
2020,9,16,5,0.0
2020,9,16,6,43.37
2020,9,16,7,207.04
2020,9,16,8,386.3
2020,9,16,9,542.87
2020,9,16,10,657.56
2020,9,16,11,728.26
2020,9,16,12,742.13
2020,9,16,13,700.73
2020,9,16,14,609.6
2020,9,16,15,472.55
2020,9,16,16,300.27
2020,9,16,17,119.01
2020,9,16,18,8.82
2020,9,16,19,0.0
2020,9,16,20,0.0
2020,9,16,21,0.0
2020,9,16,22,0.0
2020,9,16,23,0.0
2020,9,17,0,0.0
2020,9,17,1,0.0
2020,9,17,2,0.0
2020,9,17,3,0.0
2020,9,17,4,0.0
2020,9,17,5,0.0
2020,9,17,6,40.01
2020,9,17,7,195.74
2020,9,17,8,367.98
2020,9,17,9,522.05
2020,9,17,10,645.04
2020,9,17,11,676.2
2020,9,17,12,730.27
2020,9,17,13,691.2
2020,9,17,14,589.68
2020,9,17,15,453.27
2020,9,17,16,290.73
2020,9,17,17,114.27
2020,9,17,18,8.1
2020,9,17,19,0.0
2020,9,17,20,0.0
2020,9,17,21,0.0
2020,9,17,22,0.0
2020,9,17,23,0.0
2020,9,18,0,0.0
2020,9,18,1,0.0
2020,9,18,2,0.0
2020,9,18,3,0.0
2020,9,18,4,0.0
2020,9,18,5,0.0
2020,9,18,6,29.62
2020,9,18,7,118.35
2020,9,18,8,229.64
2020,9,18,9,328.87
2020,9,18,10,431.07
2020,9,18,11,394.48
2020,9,18,12,321.13
2020,9,18,13,235.84
2020,9,18,14,206.96
2020,9,18,15,172.88
2020,9,18,16,97.31
2020,9,18,17,26.16
2020,9,18,18,5.7
2020,9,18,19,0.0
2020,9,18,20,0.0
2020,9,18,21,0.0
2020,9,18,22,0.0
2020,9,18,23,0.0
2020,9,19,0,0.0
2020,9,19,1,0.0
2020,9,19,2,0.0
2020,9,19,3,0.0
2020,9,19,4,0.0
2020,9,19,5,0.0
2020,9,19,6,24.88
2020,9,19,7,93.79
2020,9,19,8,195.66
2020,9,19,9,361.12
2020,9,19,10,527.2
2020,9,19,11,634.7
2020,9,19,12,674.14
2020,9,19,13,642.18
2020,9,19,14,535.8
2020,9,19,15,386.68
2020,9,19,16,238.95
2020,9,19,17,82.12
2020,9,19,18,7.37
2020,9,19,19,0.0
2020,9,19,20,0.0
2020,9,19,21,0.0
2020,9,19,22,0.0
2020,9,19,23,0.0
2020,9,20,0,0.0
2020,9,20,1,0.0
2020,9,20,2,0.0
2020,9,20,3,0.0
2020,9,20,4,0.0
2020,9,20,5,0.0
2020,9,20,6,31.3
2020,9,20,7,176.09
2020,9,20,8,350.4
2020,9,20,9,516.61
2020,9,20,10,636.52
2020,9,20,11,704.96
2020,9,20,12,724.56
2020,9,20,13,684.53
2020,9,20,14,588.78
2020,9,20,15,450.41
2020,9,20,16,279.32
2020,9,20,17,102.84
2020,9,20,18,0.0
2020,9,20,19,0.0
2020,9,20,20,0.0
2020,9,20,21,0.0
2020,9,20,22,0.0
2020,9,20,23,0.0
2020,9,21,0,0.0
2020,9,21,1,0.0
2020,9,21,2,0.0
2020,9,21,3,0.0
2020,9,21,4,0.0
2020,9,21,5,0.0
2020,9,21,6,31.56
2020,9,21,7,184.71
2020,9,21,8,364.24
2020,9,21,9,523.09
2020,9,21,10,639.98
2020,9,21,11,707.33
2020,9,21,12,724.32
2020,9,21,13,684.42
2020,9,21,14,589.46
2020,9,21,15,450.17
2020,9,21,16,278.08
2020,9,21,17,99.9
2020,9,21,18,0.0
2020,9,21,19,0.0
2020,9,21,20,0.0
2020,9,21,21,0.0
2020,9,21,22,0.0
2020,9,21,23,0.0
2020,9,22,0,0.0
2020,9,22,1,0.0
2020,9,22,2,0.0
2020,9,22,3,0.0
2020,9,22,4,0.0
2020,9,22,5,0.0
2020,9,22,6,29.5
2020,9,22,7,162.77
2020,9,22,8,314.22
2020,9,22,9,480.91
2020,9,22,10,565.07
2020,9,22,11,663.7
2020,9,22,12,698.66
2020,9,22,13,663.51
2020,9,22,14,571.01
2020,9,22,15,431.7
2020,9,22,16,262.75
2020,9,22,17,89.43
2020,9,22,18,0.0
2020,9,22,19,0.0
2020,9,22,20,0.0
2020,9,22,21,0.0
2020,9,22,22,0.0
2020,9,22,23,0.0
2020,9,23,0,0.0
2020,9,23,1,0.0
2020,9,23,2,0.0
2020,9,23,3,0.0
2020,9,23,4,0.0
2020,9,23,5,0.0
2020,9,23,6,24.18
2020,9,23,7,149.72
2020,9,23,8,312.08
2020,9,23,9,457.84
2020,9,23,10,576.88
2020,9,23,11,631.22
2020,9,23,12,651.55
2020,9,23,13,543.66
2020,9,23,14,422.9
2020,9,23,15,295.91
2020,9,23,16,164.68
2020,9,23,17,52.62
2020,9,23,18,0.0
2020,9,23,19,0.0
2020,9,23,20,0.0
2020,9,23,21,0.0
2020,9,23,22,0.0
2020,9,23,23,0.0
2020,9,24,0,0.0
2020,9,24,1,0.0
2020,9,24,2,0.0
2020,9,24,3,0.0
2020,9,24,4,0.0
2020,9,24,5,0.0
2020,9,24,6,22.02
2020,9,24,7,131.12
2020,9,24,8,276.39
2020,9,24,9,403.32
2020,9,24,10,525.03
2020,9,24,11,499.28
2020,9,24,12,525.56
2020,9,24,13,409.7
2020,9,24,14,324.76
2020,9,24,15,223.92
2020,9,24,16,125.51
2020,9,24,17,34.03
2020,9,24,18,0.0
2020,9,24,19,0.0
2020,9,24,20,0.0
2020,9,24,21,0.0
2020,9,24,22,0.0
2020,9,24,23,0.0
2020,9,25,0,0.0
2020,9,25,1,0.0
2020,9,25,2,0.0
2020,9,25,3,0.0
2020,9,25,4,0.0
2020,9,25,5,0.0
2020,9,25,6,22.98
2020,9,25,7,157.95
2020,9,25,8,314.87
2020,9,25,9,456.3
2020,9,25,10,543.66
2020,9,25,11,577.3
2020,9,25,12,503.99
2020,9,25,13,443.02
2020,9,25,14,339.71
2020,9,25,15,255.94
2020,9,25,16,158.26
2020,9,25,17,46.01
2020,9,25,18,0.0
2020,9,25,19,0.0
2020,9,25,20,0.0
2020,9,25,21,0.0
2020,9,25,22,0.0
2020,9,25,23,0.0
2020,9,26,0,0.0
2020,9,26,1,0.0
2020,9,26,2,0.0
2020,9,26,3,0.0
2020,9,26,4,0.0
2020,9,26,5,0.0
2020,9,26,6,15.11
2020,9,26,7,57.38
2020,9,26,8,140.02
2020,9,26,9,175.7
2020,9,26,10,293.07
2020,9,26,11,226.83
2020,9,26,12,212.86
2020,9,26,13,122.5
2020,9,26,14,94.82
2020,9,26,15,119.53
2020,9,26,16,57.3
2020,9,26,17,11.45
2020,9,26,18,0.0
2020,9,26,19,0.0
2020,9,26,20,0.0
2020,9,26,21,0.0
2020,9,26,22,0.0
2020,9,26,23,0.0
2020,9,27,0,0.0
2020,9,27,1,0.0
2020,9,27,2,0.0
2020,9,27,3,0.0
2020,9,27,4,0.0
2020,9,27,5,0.0
2020,9,27,6,16.49
2020,9,27,7,108.11
2020,9,27,8,235.19
2020,9,27,9,391.51
